dia_de_semana,hora,linea,estacion,trx_promedio
True,10,H,CASEROS,24.05785123966942
True,10,H,CORDOBA,37.177536231884055
True,10,H,CORRIENTES,15.301969365426697
True,10,H,FACULTAD DE DERECHO,11.276797829036635
True,10,H,HOSPITALES,45.74732334047109
True,10,H,HUMBERTO I,27.65730337078652
True,10,H,INCLAN,24.83661971830986
True,10,H,LAS HERAS,43.06318681318681
True,10,H,ONCE,37.88759124087591
True,10,H,PATRICIOS,32.19642857142857
True,10,H,SANTA FE,17.815584415584414
True,10,H,VENEZUELA,38.95923913043478
True,11,A,ACOYTE,31.079893475366177
True,11,A,ALBERTI,25.090579710144926
True,11,A,CARABOBO,23.87482993197279
True,11,A,CASTRO BARROS,29.178498985801216
True,11,A,CONGRESO,29.40791476407915
True,11,A,FLORES,30.247491638795985
True,11,A,LIMA,23.91885964912281
True,11,A,LORIA,25.618959107806692
True,11,A,PASCO,24.731884057971016
True,11,A,PERU,16.550913838120106
True,11,A,PIEDRAS,22.775956284153004
True,11,A,PLAZA DE MAYO,26.980994152046783
True,11,A,PLAZA MISERERE,26.1219739292365
True,11,A,PRIMERA JUNTA,29.02367688022284
True,11,A,PUAN,31.74175824175824
True,11,A,RIO DE JANEIRO,37.28508771929825
True,11,A,SAENZ PEÃÂÃÂ±A ,30.333333333333332
True,11,A,SAN PEDRITO,42.89917695473251
True,11,B,ANGEL GALLARDO,45.921933085501855
True,11,B,CALLAO.B,48.66304347826087
True,11,B,CARLOS GARDEL,34.227106227106226
True,11,B,CARLOS PELLEGRINI,38.17765042979943
True,11,B,DORREGO,19.7171875
True,11,B,ECHEVERRIA,18.64426877470356
True,11,B,FEDERICO LACROZE,25.09623188405797
True,11,B,FLORIDA,31.223328591749645
True,11,B,LEANDRO N. ALEM,31.84035759897829
True,11,B,LOS INCAS,32.54510556621881
True,11,B,MALABIA,44.96988906497623
True,11,B,MEDRANO,51.45454545454545
True,11,B,PASTEUR,39.27404718693285
True,11,B,PUEYRREDON,31.26685393258427
True,11,B,ROSAS,37.5996015936255
True,11,B,TRONADOR,27.804347826086957
True,11,B,URUGUAY,42.6998514115899
True,11,C,AVENIDA DE MAYO,15.45269016697588
True,11,C,CONSTITUCION,46.02914110429448
True,11,C,DIAGONAL NORTE,14.955654101995565
True,11,C,GENERAL SAN MARTIN,17.78818737270876
True,11,C,INDEPENDENCIA,24.381615598885794
True,11,C,LAVALLE,15.594444444444445
True,11,C,MARIANO MORENO,16.511070110701105
True,11,C,RETIRO,46.127617148554336
True,11,C,SAN JUAN,32.17391304347826
True,11,D,9 DE JULIO,24.012861736334404
True,11,D,AGÃÂÃÂ¼ERO,48.27653631284916
True,11,D,BULNES,47.22868217054263
True,11,D,CALLAO,49.02018348623853
True,11,D,CATEDRAL,30.712906057945567
True,11,D,CONGRESO DE TUCUMAN,32.592245989304814
True,11,D,FACULTAD DE MEDICINA,47.96910112359551
True,11,D,JOSE HERNANDEZ,26.011331444759207
True,11,D,JURAMENTO,38.3171875
True,11,D,MINISTRO CARRANZA,36.12777777777778
True,11,D,OLLEROS,29.51580459770115
True,11,D,PALERMO,56.57670979667283
True,11,D,PLAZA ITALIA,35.83777777777778
True,11,D,PUEYRREDON.D,30.06902985074627
True,11,D,SCALABRINI ORTIZ,41.21568627450981
True,11,D,TRIBUNALES,38.13487738419619
True,11,E,AVENIDA LA PLATA,28.2109375
True,11,E,BOEDO,32.01315789473684
True,11,E,BOLIVAR,19.285505124450953
True,11,E,CATALINAS,4.744535519125683
True,11,E,CORREO CENTRAL,7.053462940461725
True,11,E,EMILIO MITRE,31.327683615819208
True,11,E,ENTRE RIOS,25.766666666666666
True,11,E,GENERAL BELGRANO,23.702857142857145
True,11,E,INDEPENDENCIA.H,93.79281767955801
True,11,E,JOSE MARIA MORENO,27.731843575418996
True,11,E,JUJUY,19.28352490421456
True,11,E,MEDALLA MILAGROSA,9.208695652173914
True,11,E,PICHINCHA,14.38022813688213
True,11,E,PZA. DE LOS VIRREYES,17.015427769985976
True,11,E,RETIRO E,6.972586412395709
True,11,E,SAN JOSE,24.309782608695652
True,11,E,URQUIZA,17.726235741444867
True,11,E,VARELA,20.719101123595507
True,11,H,CASEROS,27.787709497206706
True,11,H,CORDOBA,42.09782608695652
True,11,H,CORRIENTES,17.495029821073558
True,11,H,FACULTAD DE DERECHO,16.195183776932826
True,11,H,HOSPITALES,39.96153846153846
True,11,H,HUMBERTO I,27.401685393258425
True,11,H,INCLAN,21.65811965811966
True,11,H,LAS HERAS,42.84239130434783
True,11,H,ONCE,36.54277286135693
True,11,H,PATRICIOS,31.527027027027028
True,11,H,SANTA FE,19.248431618569636
True,11,H,VENEZUELA,39.07336956521739
True,12,A,ACOYTE,36.62254259501966
True,12,A,ALBERTI,30.971014492753625
True,12,A,CARABOBO,26.38283378746594
True,12,A,CASTRO BARROS,33.892857142857146
True,12,A,CONGRESO,38.68412942989214
True,12,A,FLORES,33.66
True,12,A,LIMA,29.270742358078603
True,12,A,LORIA,31.42007434944238
True,12,A,PASCO,27.18840579710145
True,12,A,PERU,20.733502538071065
True,12,A,PIEDRAS,28.98148148148148
True,12,A,PLAZA DE MAYO,35.346666666666664
True,12,A,PLAZA MISERERE,27.662337662337663
True,12,A,PRIMERA JUNTA,30.00976290097629
True,12,A,PUAN,33.40489130434783
True,12,A,RIO DE JANEIRO,42.832244008714596
True,12,A,SAENZ PEÃÂÃÂ±A ,36.34130434782609
True,12,A,SAN PEDRITO,44.38603696098563
True,12,B,ANGEL GALLARDO,49.80783582089552
True,12,B,CALLAO.B,64.28079710144928
True,12,B,CARLOS GARDEL,41.85766423357664
True,12,B,CARLOS PELLEGRINI,45.88128491620112
True,12,B,DORREGO,22.848673946957877
True,12,B,ECHEVERRIA,17.926499032882013
True,12,B,FEDERICO LACROZE,26.02249134948097
True,12,B,FLORIDA,41.69024045261669
True,12,B,LEANDRO N. ALEM,41.291348600508904
True,12,B,LOS INCAS,33.55220883534137
True,12,B,MALABIA,48.52773375594295
True,12,B,MEDRANO,56.31884057971015
True,12,B,PASTEUR,50.73905109489051
True,12,B,PUEYRREDON,34.576976421636616
True,12,B,ROSAS,36.67165668662675
True,12,B,TRONADOR,33.471014492753625
True,12,B,URUGUAY,50.461424332344215
True,12,C,AVENIDA DE MAYO,16.58888888888889
True,12,C,CONSTITUCION,42.66905660377358
True,12,C,DIAGONAL NORTE,19.395505617977527
True,12,C,GENERAL SAN MARTIN,21.628048780487806
True,12,C,INDEPENDENCIA,30.373961218836566
True,12,C,LAVALLE,20.5
True,12,C,MARIANO MORENO,21.501838235294116
True,12,C,RETIRO,50.431
True,12,C,SAN JUAN,39.98913043478261
True,12,D,9 DE JULIO,28.26817447495961
True,12,D,AGÃÂÃÂ¼ERO,54.68333333333333
True,12,D,BULNES,53.05182341650672
True,12,D,CALLAO,65.29595588235294
True,12,D,CATEDRAL,38.32667245873154
True,12,D,CONGRESO DE TUCUMAN,34.264214046822744
True,12,D,FACULTAD DE MEDICINA,64.71952817824378
True,12,D,JOSE HERNANDEZ,28.875871687587168
True,12,D,JURAMENTO,42.871875
True,12,D,MINISTRO CARRANZA,40.80675422138837
True,12,D,OLLEROS,34.79800853485064
True,12,D,PALERMO,58.95353159851301
True,12,D,PLAZA ITALIA,41.5920177383592
True,12,D,PUEYRREDON.D,33.7752808988764
True,12,D,SCALABRINI ORTIZ,46.698901098901096
True,12,D,TRIBUNALES,45.830892143808256
True,12,E,AVENIDA LA PLATA,37.43396226415094
True,12,E,BOEDO,38.09012875536481
True,12,E,BOLIVAR,30.95402298850575
True,12,E,CATALINAS,6.005069708491762
True,12,E,CORREO CENTRAL,9.008454106280194
True,12,E,EMILIO MITRE,35.15760869565217
True,12,E,ENTRE RIOS,35.07971014492754
True,12,E,GENERAL BELGRANO,31.60335195530726
True,12,E,INDEPENDENCIA.H,91.86776859504133
True,12,E,JOSE MARIA MORENO,30.244565217391305
True,12,E,JUJUY,21.925093632958802
True,12,E,MEDALLA MILAGROSA,11.261603375527427
True,12,E,PICHINCHA,15.414179104477611
True,12,E,PZA. DE LOS VIRREYES,20.556016597510375
True,12,E,RETIRO E,7.895784543325527
True,12,E,SAN JOSE,31.258426966292134
True,12,E,URQUIZA,24.233576642335766
True,12,E,VARELA,23.11413043478261
True,12,H,CASEROS,39.0974930362117
True,12,H,CORDOBA,54.55072463768116
True,12,H,CORRIENTES,21.52734375
True,12,H,FACULTAD DE DERECHO,11.88770053475936
True,12,H,HOSPITALES,50.76495726495727
True,12,H,HUMBERTO I,29.798882681564248
True,12,H,INCLAN,25.362606232294617
True,12,H,LAS HERAS,59.16576086956522
True,12,H,ONCE,40.876488095238095
True,12,H,PATRICIOS,38.53181818181818
True,12,H,SANTA FE,23.198019801980198
True,12,H,VENEZUELA,53.75
True,13,A,ACOYTE,33.47588005215124
True,13,A,ALBERTI,32.28623188405797
True,13,A,CARABOBO,25.780653950953678
True,13,A,CASTRO BARROS,34.63745019920319
True,13,A,CONGRESO,43.327131782945735
True,13,A,FLORES,31.54103852596315
True,13,A,LIMA,31.192139737991265
True,13,A,LORIA,32.48368522072936
True,13,A,PASCO,27.246376811594203
True,13,A,PERU,22.69062119366626
True,13,A,PIEDRAS,31.5065963060686
True,13,A,PLAZA DE MAYO,41.282544378698226
True,13,A,PLAZA MISERERE,28.18632958801498
True,13,A,PRIMERA JUNTA,30.433751743375176
True,13,A,PUAN,36.88251366120219
True,13,A,RIO DE JANEIRO,44.4410480349345
True,13,A,SAENZ PEÃÂÃÂ±A ,41.33551198257081
True,13,A,SAN PEDRITO,47.33710174717369
True,13,B,ANGEL GALLARDO,47.874762808349146
True,13,B,CALLAO.B,64.42622950819673
True,13,B,CARLOS GARDEL,43.95246800731262
True,13,B,CARLOS PELLEGRINI,54.626591230551625
True,13,B,DORREGO,22.34836702954899
True,13,B,ECHEVERRIA,17.910569105691057
True,13,B,FEDERICO LACROZE,27.965055329062317
True,13,B,FLORIDA,46.77605633802817
True,13,B,LEANDRO N. ALEM,46.90920716112532
True,13,B,LOS INCAS,31.02880658436214
True,13,B,MALABIA,47.74132492113565
True,13,B,MEDRANO,52.666666666666664
True,13,B,PASTEUR,50.032786885245905
True,13,B,PUEYRREDON,36.12994350282486
True,13,B,ROSAS,38.055
True,13,B,TRONADOR,29.41304347826087
True,13,B,URUGUAY,56.69219440353461
True,13,C,AVENIDA DE MAYO,17.09647495361781
True,13,C,CONSTITUCION,44.27433295753476
True,13,C,DIAGONAL NORTE,21.87139689578714
True,13,C,GENERAL SAN MARTIN,24.07936507936508
True,13,C,INDEPENDENCIA,25.650137741046834
True,13,C,LAVALLE,25.14074074074074
True,13,C,MARIANO MORENO,21.671506352087114
True,13,C,RETIRO,57.863590772316954
True,13,C,SAN JUAN,35.53623188405797
True,13,D,9 DE JULIO,28.556280587275694
True,13,D,AGÃÂÃÂ¼ERO,52.69041095890411
True,13,D,BULNES,55.84931506849315
True,13,D,CALLAO,60.874545454545455
True,13,D,CATEDRAL,43.122270742358076
True,13,D,CONGRESO DE TUCUMAN,33.46195286195286
True,13,D,FACULTAD DE MEDICINA,53.36527777777778
True,13,D,JOSE HERNANDEZ,29.796586059743955
True,13,D,JURAMENTO,42.447900466562984
True,13,D,MINISTRO CARRANZA,44.05555555555556
True,13,D,OLLEROS,33.40425531914894
True,13,D,PALERMO,63.207089552238806
True,13,D,PLAZA ITALIA,41.783185840707965
True,13,D,PUEYRREDON.D,34.830827067669176
True,13,D,SCALABRINI ORTIZ,48.55088495575221
True,13,D,TRIBUNALES,55.34986945169713
True,13,E,AVENIDA LA PLATA,34.40530303030303
True,13,E,BOEDO,33.50847457627118
True,13,E,BOLIVAR,26.72096317280453
True,13,E,CATALINAS,6.863131935881627
True,13,E,CORREO CENTRAL,10.468109339407745
True,13,E,EMILIO MITRE,33.66847826086956
True,13,E,ENTRE RIOS,31.77536231884058
True,13,E,GENERAL BELGRANO,30.847826086956523
True,13,E,INDEPENDENCIA.H,35.994565217391305
True,13,E,JOSE MARIA MORENO,29.972826086956523
True,13,E,JUJUY,20.899253731343283
True,13,E,MEDALLA MILAGROSA,10.670833333333333
True,13,E,PICHINCHA,14.242537313432836
True,13,E,PZA. DE LOS VIRREYES,18.483916083916085
True,13,E,RETIRO E,8.402699662542183
True,13,E,SAN JOSE,30.53804347826087
True,13,E,URQUIZA,22.561338289962826
True,13,E,VARELA,17.016304347826086
True,13,H,CASEROS,35.24653739612188
True,13,H,CORDOBA,54.27173913043478
True,13,H,CORRIENTES,24.924151696606785
True,13,H,FACULTAD DE DERECHO,12.405405405405405
True,13,H,HOSPITALES,49.15565031982943
True,13,H,HUMBERTO I,29.361344537815125
True,13,H,INCLAN,25.636363636363637
True,13,H,LAS HERAS,59.244565217391305
True,13,H,ONCE,42.43432835820896
True,13,H,PATRICIOS,40.96363636363636
True,13,H,SANTA FE,23.9126582278481
True,13,H,VENEZUELA,44.49318801089918
True,14,A,ACOYTE,28.165364583333332
True,14,A,ALBERTI,32.82608695652174
True,14,A,CARABOBO,21.770804911323328
True,14,A,CASTRO BARROS,31.895705521472394
True,14,A,CONGRESO,40.16398243045388
True,14,A,FLORES,26.432659932659934
True,14,A,LIMA,32.56209150326797
True,14,A,LORIA,29.40881763527054
True,14,A,PASCO,26.747252747252748
True,14,A,PERU,30.15166461159063
True,14,A,PIEDRAS,36.68447837150127
True,14,A,PLAZA DE MAYO,43.33679525222552
True,14,A,PLAZA MISERERE,26.250232558139533
True,14,A,PRIMERA JUNTA,25.20592383638928
True,14,A,PUAN,25.978021978021978
True,14,A,RIO DE JANEIRO,34.75764192139738
True,14,A,SAENZ PEÃÂÃÂ±A ,45.86899563318777
True,14,A,SAN PEDRITO,36.851129363449694
True,14,B,ANGEL GALLARDO,44.74387947269303
True,14,B,CALLAO.B,59.8992673992674
True,14,B,CARLOS GARDEL,44.92279411764706
True,14,B,CARLOS PELLEGRINI,55.032531824611034
True,14,B,DORREGO,21.78125
True,14,B,ECHEVERRIA,15.182194616977226
True,14,B,FEDERICO LACROZE,22.28125
True,14,B,FLORIDA,53.57524613220816
True,14,B,LEANDRO N. ALEM,45.68060836501901
True,14,B,LOS INCAS,26.85683760683761
True,14,B,MALABIA,42.689490445859875
True,14,B,MEDRANO,49.40983606557377
True,14,B,PASTEUR,49.167883211678834
True,14,B,PUEYRREDON,36.196556671449066
True,14,B,ROSAS,31.339679358717436
True,14,B,TRONADOR,30.82608695652174
True,14,B,URUGUAY,55.24635568513119
True,14,C,AVENIDA DE MAYO,18.749532710280373
True,14,C,CONSTITUCION,34.82025028441411
True,14,C,DIAGONAL NORTE,27.18362831858407
True,14,C,GENERAL SAN MARTIN,25.482
True,14,C,INDEPENDENCIA,23.412742382271468
True,14,C,LAVALLE,31.272222222222222
True,14,C,MARIANO MORENO,24.30181818181818
True,14,C,RETIRO,58.21953675730111
True,14,C,SAN JUAN,27.681159420289855
True,14,D,9 DE JULIO,28.008130081300813
True,14,D,AGÃÂÃÂ¼ERO,50.75824175824176
True,14,D,BULNES,53.940357852882705
True,14,D,CALLAO,57.794495412844036
True,14,D,CATEDRAL,44.624674196351
True,14,D,CONGRESO DE TUCUMAN,28.441593517893317
True,14,D,FACULTAD DE MEDICINA,51.99304589707928
True,14,D,JOSE HERNANDEZ,26.388489208633093
True,14,D,JURAMENTO,39.13819875776397
True,14,D,MINISTRO CARRANZA,36.05714285714286
True,14,D,OLLEROS,30.30880230880231
True,14,D,PALERMO,59.91304347826087
True,14,D,PLAZA ITALIA,37.8716814159292
True,14,D,PUEYRREDON.D,36.45283018867924
True,14,D,SCALABRINI ORTIZ,41.58849557522124
True,14,D,TRIBUNALES,49.73941798941799
True,14,E,AVENIDA LA PLATA,25.95131086142322
True,14,E,BOEDO,29.798283261802574
True,14,E,BOLIVAR,29.50632911392405
True,14,E,CATALINAS,6.698331193838254
True,14,E,CORREO CENTRAL,11.582758620689654
True,14,E,EMILIO MITRE,28.320652173913043
True,14,E,ENTRE RIOS,25.702898550724637
True,14,E,GENERAL BELGRANO,33.10326086956522
True,14,E,INDEPENDENCIA.H,24.040871934604905
True,14,E,JOSE MARIA MORENO,26.081521739130434
True,14,E,JUJUY,18.767790262172284
True,14,E,MEDALLA MILAGROSA,8.397489539748953
True,14,E,PICHINCHA,11.933085501858736
True,14,E,PZA. DE LOS VIRREYES,14.37481259370315
True,14,E,RETIRO E,7.947548460661346
True,14,E,SAN JOSE,21.815217391304348
True,14,E,URQUIZA,19.14391143911439
True,14,E,VARELA,13.347826086956522
True,14,H,CASEROS,30.127777777777776
True,14,H,CORDOBA,51.85144927536232
True,14,H,CORRIENTES,24.173277661795407
True,14,H,FACULTAD DE DERECHO,9.977369165487977
True,14,H,HOSPITALES,35.42398286937902
True,14,H,HUMBERTO I,26.557746478873238
True,14,H,INCLAN,21.864406779661017
True,14,H,LAS HERAS,57.03333333333333
True,14,H,ONCE,38.93292682926829
True,14,H,PATRICIOS,36.29887640449438
True,14,H,SANTA FE,27.34017971758665
True,14,H,VENEZUELA,38.46448087431694
True,15,A,ACOYTE,25.988250652741513
True,15,A,ALBERTI,36.39855072463768
True,15,A,CARABOBO,20.153424657534245
True,15,A,CASTRO BARROS,31.083673469387755
True,15,A,CONGRESO,46.25948406676783
True,15,A,FLORES,23.10810810810811
True,15,A,LIMA,37.10262008733624
True,15,A,LORIA,26.67105263157895
True,15,A,PASCO,24.066420664206642
True,15,A,PERU,39.76766467065868
True,15,A,PIEDRAS,50.30534351145038
True,15,A,PLAZA DE MAYO,59.66870229007633
True,15,A,PLAZA MISERERE,23.179414542020773
True,15,A,PRIMERA JUNTA,22.8623595505618
True,15,A,PUAN,27.926027397260274
True,15,A,RIO DE JANEIRO,32.66083150984683
True,15,A,SAENZ PEÃÂÃÂ±A ,49.28384279475983
True,15,A,SAN PEDRITO,33.945247933884296
True,15,B,ANGEL GALLARDO,45.27735849056604
True,15,B,CALLAO.B,65.10526315789474
True,15,B,CARLOS GARDEL,46.85818181818182
True,15,B,CARLOS PELLEGRINI,60.78472222222222
True,15,B,DORREGO,24.95800933125972
True,15,B,ECHEVERRIA,16.370449678800856
True,15,B,FEDERICO LACROZE,20.394844756883423
True,15,B,FLORIDA,67.47592067988668
True,15,B,LEANDRO N. ALEM,53.58853503184714
True,15,B,LOS INCAS,26.93617021276596
True,15,B,MALABIA,43.52166934189406
True,15,B,MEDRANO,50.948811700182816
True,15,B,PASTEUR,49.67213114754098
True,15,B,PUEYRREDON,35.91751085383502
True,15,B,ROSAS,27.924242424242426
True,15,B,TRONADOR,31.659420289855074
True,15,B,URUGUAY,57.27445255474453
True,15,C,AVENIDA DE MAYO,24.200374531835205
True,15,C,CONSTITUCION,27.690071725179312
True,15,C,DIAGONAL NORTE,36.94469026548673
True,15,C,GENERAL SAN MARTIN,29.369731800766285
True,15,C,INDEPENDENCIA,25.255494505494507
True,15,C,LAVALLE,44.37988826815643
True,15,C,MARIANO MORENO,27.0508166969147
True,15,C,RETIRO,54.80140421263791
True,15,C,SAN JUAN,30.01098901098901
True,15,D,9 DE JULIO,31.70967741935484
True,15,D,AGÃÂÃÂ¼ERO,50.685792349726775
True,15,D,BULNES,57.42315369261477
True,15,D,CALLAO,60.43715846994535
True,15,D,CATEDRAL,60.243776824034335
True,15,D,CONGRESO DE TUCUMAN,28.56830601092896
True,15,D,FACULTAD DE MEDICINA,50.9196675900277
True,15,D,JOSE HERNANDEZ,26.103047895500726
True,15,D,JURAMENTO,41.97774244833068
True,15,D,MINISTRO CARRANZA,37.114119922630564
True,15,D,OLLEROS,29.792397660818715
True,15,D,PALERMO,56.347744360902254
True,15,D,PLAZA ITALIA,41.13495575221239
True,15,D,PUEYRREDON.D,35.70577281191807
True,15,D,SCALABRINI ORTIZ,44.68421052631579
True,15,D,TRIBUNALES,52.58807947019868
True,15,E,AVENIDA LA PLATA,24.46816479400749
True,15,E,BOEDO,27.305084745762713
True,15,E,BOLIVAR,39.221288515406165
True,15,E,CATALINAS,8.653012048192771
True,15,E,CORREO CENTRAL,13.493714285714285
True,15,E,EMILIO MITRE,30.20108695652174
True,15,E,ENTRE RIOS,24.115942028985508
True,15,E,GENERAL BELGRANO,42.66847826086956
True,15,E,INDEPENDENCIA.H,27.557377049180328
True,15,E,JOSE MARIA MORENO,24.939560439560438
True,15,E,JUJUY,18.7406015037594
True,15,E,MEDALLA MILAGROSA,7.676229508196721
True,15,E,PICHINCHA,12.074906367041198
True,15,E,PZA. DE LOS VIRREYES,11.34829721362229
True,15,E,RETIRO E,8.188787185354691
True,15,E,SAN JOSE,22.315217391304348
True,15,E,URQUIZA,16.04832713754647
True,15,E,VARELA,12.146739130434783
True,15,H,CASEROS,32.62849162011173
True,15,H,CORDOBA,59.89855072463768
True,15,H,CORRIENTES,26.292585170340683
True,15,H,FACULTAD DE DERECHO,12.850260416666666
True,15,H,HOSPITALES,33.141630901287556
True,15,H,HUMBERTO I,27.03921568627451
True,15,H,INCLAN,25.43820224719101
True,15,H,LAS HERAS,68.82044198895028
True,15,H,ONCE,38.337878787878786
True,15,H,PATRICIOS,32.717194570135746
True,15,H,SANTA FE,30.296758104738153
True,15,H,VENEZUELA,36.11538461538461
True,16,A,ACOYTE,28.85677749360614
True,16,A,ALBERTI,41.15942028985507
True,16,A,CARABOBO,23.669421487603305
True,16,A,CASTRO BARROS,36.21526418786693
True,16,A,CONGRESO,49.38632986627043
True,16,A,FLORES,26.06239460370995
True,16,A,LIMA,42.51633986928105
True,16,A,LORIA,32.23837209302326
True,16,A,PASCO,24.419117647058822
True,16,A,PERU,41.779499404052444
True,16,A,PIEDRAS,54.87032418952619
True,16,A,PLAZA DE MAYO,80.01960784313725
True,16,A,PLAZA MISERERE,23.242512077294688
True,16,A,PRIMERA JUNTA,25.061764705882354
True,16,A,PUAN,32.69565217391305
True,16,A,RIO DE JANEIRO,41.84361233480176
True,16,A,SAENZ PEÃÂÃÂ±A ,53.48684210526316
True,16,A,SAN PEDRITO,39.759625390218524
True,16,B,ANGEL GALLARDO,55.234962406015036
True,16,B,CALLAO.B,73.48094373865699
True,16,B,CARLOS GARDEL,54.269090909090906
True,16,B,CARLOS PELLEGRINI,61.46556473829201
True,16,B,DORREGO,32.61978361669242
True,16,B,ECHEVERRIA,20.22553191489362
True,16,B,FEDERICO LACROZE,22.267878077373975
True,16,B,FLORIDA,71.3932107496464
True,16,B,LEANDRO N. ALEM,66.95112781954887
True,16,B,LOS INCAS,34.46595744680851
True,16,B,MALABIA,52.57661927330174
True,16,B,MEDRANO,56.42335766423358
True,16,B,PASTEUR,52.295825771324864
True,16,B,PUEYRREDON,36.884507042253524
True,16,B,ROSAS,32.58442871587462
True,16,B,TRONADOR,43.141304347826086
True,16,B,URUGUAY,58.7927536231884
True,16,C,AVENIDA DE MAYO,24.054205607476636
True,16,C,CONSTITUCION,27.92385978137957
True,16,C,DIAGONAL NORTE,34.029017857142854
True,16,C,GENERAL SAN MARTIN,35.5969868173258
True,16,C,INDEPENDENCIA,30.60989010989011
True,16,C,LAVALLE,54.55925925925926
True,16,C,MARIANO MORENO,31.45090909090909
True,16,C,RETIRO,65.96884422110553
True,16,C,SAN JUAN,33.47794117647059
True,16,D,9 DE JULIO,32.37802907915994
True,16,D,AGÃÂÃÂ¼ERO,59.35342465753425
True,16,D,BULNES,61.36666666666667
True,16,D,CALLAO,71.36612021857924
True,16,D,CATEDRAL,71.04366438356165
True,16,D,CONGRESO DE TUCUMAN,34.016903313049355
True,16,D,FACULTAD DE MEDICINA,61.20754716981132
True,16,D,JOSE HERNANDEZ,33.8109243697479
True,16,D,JURAMENTO,49.68012422360248
True,16,D,MINISTRO CARRANZA,41.929549902152644
True,16,D,OLLEROS,38.07737226277372
True,16,D,PALERMO,64.73545966228893
True,16,D,PLAZA ITALIA,53.508849557522126
True,16,D,PUEYRREDON.D,39.828947368421055
True,16,D,SCALABRINI ORTIZ,50.93805309734513
True,16,D,TRIBUNALES,55.57065217391305
True,16,E,AVENIDA LA PLATA,31.774436090225564
True,16,E,BOEDO,28.16317991631799
True,16,E,BOLIVAR,48.219796215429405
True,16,E,CATALINAS,13.329268292682928
True,16,E,CORREO CENTRAL,15.737986270022883
True,16,E,EMILIO MITRE,30.192307692307693
True,16,E,ENTRE RIOS,27.151851851851852
True,16,E,GENERAL BELGRANO,52.11494252873563
True,16,E,INDEPENDENCIA.H,33.87193460490463
True,16,E,JOSE MARIA MORENO,26.586206896551722
True,16,E,JUJUY,22.384615384615383
True,16,E,MEDALLA MILAGROSA,9.860169491525424
True,16,E,PICHINCHA,13.777777777777779
True,16,E,PZA. DE LOS VIRREYES,12.664634146341463
True,16,E,RETIRO E,10.09841628959276
True,16,E,SAN JOSE,26.766666666666666
True,16,E,URQUIZA,25.08076923076923
True,16,E,VARELA,14.53631284916201
True,16,H,CASEROS,39.73163841807909
True,16,H,CORDOBA,68.56159420289855
True,16,H,CORRIENTES,29.128654970760234
True,16,H,FACULTAD DE DERECHO,16.370463078848562
True,16,H,HOSPITALES,34.914712153518124
True,16,H,HUMBERTO I,32.08310249307479
True,16,H,INCLAN,38.201117318435756
True,16,H,LAS HERAS,89.58011049723757
True,16,H,ONCE,38.56145675265554
True,16,H,PATRICIOS,44.37641723356009
True,16,H,SANTA FE,34.72195121951219
True,16,H,VENEZUELA,42.0299727520436
True,17,A,ACOYTE,33.65665796344648
True,17,A,ALBERTI,42.48913043478261
True,17,A,CARABOBO,27.415868673050614
True,17,A,CASTRO BARROS,38.05811623246493
True,17,A,CONGRESO,51.71889400921659
True,17,A,FLORES,30.055555555555557
True,17,A,LIMA,49.773420479302835
True,17,A,LORIA,33.879472693032014
True,17,A,PASCO,24.6
True,17,A,PERU,66.72727272727273
True,17,A,PIEDRAS,83.22469135802469
True,17,A,PLAZA DE MAYO,123.64083457526081
True,17,A,PLAZA MISERERE,25.001939864209504
True,17,A,PRIMERA JUNTA,28.32992700729927
True,17,A,PUAN,36.96467391304348
True,17,A,RIO DE JANEIRO,43.502202643171806
True,17,A,SAENZ PEÃÂÃÂ±A ,56.24288840262582
True,17,A,SAN PEDRITO,50.466251298027
True,17,B,ANGEL GALLARDO,55.80524344569288
True,17,B,CALLAO.B,78.17572463768116
True,17,B,CARLOS GARDEL,55.00728597449909
True,17,B,CARLOS PELLEGRINI,70.09030544488712
True,17,B,DORREGO,45.5078125
True,17,B,ECHEVERRIA,21.884368308351178
True,17,B,FEDERICO LACROZE,28.02355072463768
True,17,B,FLORIDA,106.1502808988764
True,17,B,LEANDRO N. ALEM,107.4559585492228
True,17,B,LOS INCAS,40.32911392405063
True,17,B,MALABIA,62.72682926829268
True,17,B,MEDRANO,66.18165137614679
True,17,B,PASTEUR,54.743169398907106
True,17,B,PUEYRREDON,36.876106194690266
True,17,B,ROSAS,41.31958762886598
True,17,B,TRONADOR,65.77121771217712
True,17,B,URUGUAY,59.065185185185186
True,17,C,AVENIDA DE MAYO,29.83955223880597
True,17,C,CONSTITUCION,30.218045112781954
True,17,C,DIAGONAL NORTE,50.961711711711715
True,17,C,GENERAL SAN MARTIN,55.07677902621723
True,17,C,INDEPENDENCIA,39.83008356545961
True,17,C,LAVALLE,72.47592592592592
True,17,C,MARIANO MORENO,44.627272727272725
True,17,C,RETIRO,88.44244244244244
True,17,C,SAN JUAN,40.8014705882353
True,17,D,9 DE JULIO,40.71474358974359
True,17,D,AGÃÂÃÂ¼ERO,61.861189801699716
True,17,D,BULNES,63.988118811881186
True,17,D,CALLAO,79.31818181818181
True,17,D,CATEDRAL,117.50256410256411
True,17,D,CONGRESO DE TUCUMAN,45.07837837837838
True,17,D,FACULTAD DE MEDICINA,61.38255977496484
True,17,D,JOSE HERNANDEZ,38.55028735632184
True,17,D,JURAMENTO,56.10436137071651
